@relation 'AT: winequality-binary-training-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.509density-0.438alcohol+0.424residual sugar+0.404total sulfur dioxide+0.298free sulfur dioxide+0.212chlorides+0.172fixed acidity+0.149citric acid-0.14pH+0.042sulphates+0.005volatile acidity' numeric
@attribute '0.582fixed acidity-0.579pH+0.36 citric acid-0.291free sulfur dioxide-0.247total sulfur dioxide-0.209sulphates-0.063volatile acidity+0.05 alcohol-0.019density-0.017residual sugar-0.002chlorides' numeric
@attribute '-0.599volatile acidity+0.483citric acid+0.441sulphates+0.282free sulfur dioxide-0.201residual sugar+0.145pH-0.14chlorides+0.123total sulfur dioxide-0.113density+0.113fixed acidity+0.109alcohol' numeric
@attribute '-0.661chlorides-0.505sulphates+0.318free sulfur dioxide-0.283volatile acidity+0.267residual sugar-0.151citric acid+0.129alcohol-0.107pH+0.051total sulfur dioxide-0.051fixed acidity+0.013density' numeric
@attribute '0.625volatile acidity+0.379total sulfur dioxide+0.368alcohol+0.363free sulfur dioxide+0.206fixed acidity-0.204density+0.184sulphates-0.181chlorides-0.179pH-0.097residual sugar+0.081citric acid' numeric
@attribute '-0.563sulphates+0.54 chlorides+0.364free sulfur dioxide-0.289residual sugar-0.265density-0.183fixed acidity+0.163citric acid+0.152total sulfur dioxide-0.113volatile acidity-0.097pH+0.021alcohol' numeric
@attribute '0.703citric acid+0.439pH+0.291volatile acidity-0.277sulphates+0.209residual sugar-0.186free sulfur dioxide-0.182fixed acidity-0.118chlorides+0.113density+0.104alcohol-0.055total sulfur dioxide' numeric
@attribute '0.608fixed acidity+0.533pH-0.373residual sugar-0.272sulphates+0.223total sulfur dioxide-0.18citric acid-0.174alcohol-0.09chlorides+0.082density-0.075free sulfur dioxide+0.008volatile acidity' numeric
@attribute '0.629alcohol+0.448residual sugar+0.389chlorides+0.302fixed acidity+0.253pH-0.176citric acid-0.156total sulfur dioxide-0.141volatile acidity+0.121free sulfur dioxide+0.08 density-0sulphates' numeric
@attribute quality {'not good',good}

@data
-1.052018,2.521384,1.541879,-0.416249,-0.414514,-0.454489,-0.645145,0.233891,-0.074689,good
-1.226075,-1.706831,2.876893,-1.484574,1.171348,-2.776329,-1.705369,-2.021182,0.503713,good
0.023664,-0.505464,1.661492,-0.671924,1.029353,0.400917,0.843901,0.06173,-1.09873,good
0.9111,-1.536653,-2.424577,-0.31627,1.229641,-1.247292,0.114758,0.447823,-0.453681,'not good'
1.461437,-0.367776,0.420558,0.101021,0.145638,0.637183,0.383736,-0.282605,-0.97269,'not good'
1.728039,-1.271416,-0.262367,0.478468,0.639177,-0.01954,-0.584957,-0.834692,0.151663,good
-1.975155,2.231835,-0.256804,-0.126447,-0.443512,0.243554,-0.014679,0.520838,0.02826,'not good'
-0.625123,0.940791,1.486346,-0.450956,0.912581,0.363552,0.1555,0.137008,-0.359003,'not good'
-1.9571,0.724935,0.816537,1.189922,0.234015,0.902866,-0.871926,0.291534,0.276917,good
-1.915159,0.585292,0.429386,0.639098,0.313995,0.481886,-0.027578,-0.027096,0.494668,good
-2.722272,-1.074788,0.630842,-0.25358,-1.429881,-0.59682,0.446024,-0.060351,-0.129736,good
3.362093,0.314009,-0.727855,0.911578,-0.381036,-0.552595,0.000075,-0.231572,0.329364,good
0.750753,-1.662516,-1.462752,0.939635,-1.117724,-0.343112,0.738328,0.114453,0.519652,'not good'
-0.027431,0.359091,0.016168,0.366562,0.521677,1.287278,-1.109811,0.366623,-0.421487,'not good'
3.526496,1.24081,0.789693,-0.229506,1.281234,-0.724862,0.759331,0.08263,0.144207,good
-1.017881,-0.491862,1.552184,0.536831,-0.464957,0.42059,-1.207161,-0.171674,-0.469449,good
-1.42494,1.327125,1.00632,-0.881423,-0.18079,-1.94492,-1.853997,-1.536894,-0.139422,good
2.333472,-0.26323,-0.414766,0.457206,0.019326,-0.529275,-0.770088,-0.005104,-0.109651,good
-2.99802,-0.182581,0.101613,-0.181437,-0.311073,-0.119673,0.61954,-0.756715,0.673491,good
-1.164747,-2.245221,0.095351,0.269694,0.808478,0.073638,-0.244695,0.596927,-0.272871,good
0.647918,-0.846812,-1.678083,0.943509,-0.68779,-0.582215,-0.003137,-1.029208,0.485496,'not good'
-0.441693,-0.40412,-0.248539,-0.119236,-0.77953,1.03567,-0.204637,-0.257159,-1.623071,'not good'
1.518325,-0.847159,-1.091078,0.593452,0.217099,0.136569,-1.271832,0.503506,-0.532913,'not good'
2.843626,0.839139,-0.910106,0.067575,-0.107901,-0.1352,-0.432138,-0.046777,0.184548,'not good'
-1.024944,-0.301273,0.099955,-0.6006,-1.441663,-0.813389,-0.505988,1.295967,0.006941,'not good'
-1.040394,0.230819,2.018386,-0.743143,0.023391,-0.251023,-1.491,-0.97232,-0.127364,good
1.007288,1.319671,-0.813549,0.854436,1.435444,-0.149048,1.765352,0.211554,0.557738,good
1.254256,-1.065611,-0.684708,0.253038,-0.785776,0.686083,-0.278295,0.321602,-0.377336,'not good'
-0.295498,0.167186,-0.491501,0.101467,0.906035,0.432545,-0.880463,0.546737,0.61055,good
0.423226,1.125451,-0.203225,1.358906,0.715808,0.83707,-0.111919,0.26532,0.039869,'not good'
2.670355,1.347102,-0.889095,1.461095,0.661811,0.033639,0.336598,0.99381,0.726457,good
-2.482196,-0.311877,0.514273,-0.021191,0.469083,0.049524,-0.204065,-1.105078,-0.062143,good
1.94002,0.073999,-0.001482,1.044924,-1.546395,0.445153,-0.489763,-0.431599,1.356699,good
-0.295524,0.405702,2.578944,-1.223733,-0.460947,0.338918,2.667584,0.990761,-0.906063,'not good'
-1.453607,0.380935,0.636965,-0.014632,0.973479,-1.101449,-0.352453,-1.006979,0.987159,good
-1.90108,0.442058,0.143281,-0.476526,0.23905,0.019311,-0.057815,0.323806,-0.170129,'not good'
-1.008637,-1.651492,0.303787,-1.777536,0.121047,-0.686126,0.414172,-0.23884,-1.467648,good
-0.722728,0.791504,-0.898512,0.014299,-0.214973,0.125062,-1.472679,0.861362,-0.366096,'not good'
-0.147823,0.405779,-0.153683,0.889963,-0.941895,-0.336827,-0.350055,-0.601656,0.506891,good
3.481872,-0.80111,0.136883,0.154782,1.319329,-1.107059,-1.202013,-0.566711,0.474603,'not good'
2.918397,1.691807,-0.039893,0.44533,0.87511,0.236263,0.515405,-0.615123,-0.229076,'not good'
0.692366,1.129361,-0.467881,-0.206743,-1.058001,-0.380958,-1.243155,-0.759885,-0.181365,'not good'
0.777987,-1.555189,-0.976311,0.685156,0.505955,-0.275908,-0.33712,0.066789,-0.80154,'not good'
-1.623468,-0.163889,-1.54586,-0.485029,-0.346518,-0.292534,-0.418211,0.468484,-0.641298,'not good'
-0.219824,-0.790784,0.79846,0.461591,1.02564,0.423541,-0.244254,0.809653,0.397973,good
-1.01152,0.877496,-0.416859,0.527206,-1.099234,0.62884,-0.465279,1.168203,-0.476507,good
-0.214801,1.929787,-0.897206,0.874995,-0.936401,-0.001151,-0.461525,-0.081798,-0.156391,'not good'
-1.59069,-0.607498,1.165102,0.618976,1.543805,0.816698,-0.757601,-0.474146,0.208228,good
0.841216,-1.275769,-0.240034,0.060796,-0.721797,0.050239,-0.741413,-0.143516,-0.232659,'not good'
3.34313,-0.1614,0.063877,0.758753,-0.33941,0.038099,-0.624462,0.540395,0.385591,good
-0.709124,2.679786,-0.861122,-0.257339,0.14319,0.098741,-1.005525,1.068936,-0.554249,'not good'
-2.628087,0.254419,-1.899646,-1.277378,2.681629,-1.428731,0.544969,-1.13221,0.155651,good
1.341974,1.338538,0.306271,1.930804,0.37935,0.998824,-0.454524,0.890736,0.288354,good
-2.025244,-1.177606,0.094127,-0.543843,-0.759905,-0.269583,-0.578775,-0.231006,-0.228518,good
-3.890497,-2.954919,-2.05985,0.989272,0.883933,0.608793,0.919393,-0.31617,0.22444,good
-1.34969,0.721179,1.030778,-0.011716,0.612729,0.801815,0.300649,-0.256765,0.2219,good
-0.949733,2.287627,0.474813,-0.274664,-0.656982,0.708293,0.86407,0.995235,0.739336,good
-1.791304,0.145985,-0.183138,0.679176,0.967486,0.326142,-0.955451,-0.361056,0.414353,good
1.394457,-1.30589,0.767466,-0.024333,-0.203722,-0.187645,-0.767166,1.60806,0.256885,good
-0.924435,-0.52064,-1.107699,-0.151642,0.638398,0.299901,-0.631363,0.195501,-0.951083,'not good'
1.131974,-0.821347,2.15049,-0.5812,0.879252,-0.029965,0.498146,-1.189829,-0.457833,'not good'
0.732698,1.176328,1.345288,-0.106147,-0.153043,0.322941,0.347977,0.690817,0.270288,good
2.522849,-0.927659,-0.91425,0.2118,2.503791,-0.711757,-0.102086,0.314977,-0.531358,good
-1.243917,0.027875,-0.550231,0.364621,-1.300018,0.273558,-0.226768,-0.802959,0.232295,good
0.165962,0.340295,-0.180338,-0.448982,-0.195217,0.036412,-1.045013,0.528123,-0.995624,good
-0.098939,1.312046,0.074384,-0.450573,-0.889473,1.29883,-0.282054,-0.046093,-0.991491,'not good'
0.524775,2.658914,-0.296172,-0.580044,-0.147356,0.30402,0.736499,1.974595,-0.636884,'not good'
1.832145,-0.969755,0.40095,0.600118,0.129276,0.766424,0.059586,-0.111852,-0.973416,'not good'
-1.962306,-0.75874,-1.679719,0.202722,0.31382,0.170733,0.848123,0.419256,-1.116498,good
2.289775,-1.231643,0.789408,0.560281,0.7317,0.243448,0.457331,-0.173144,-0.337903,good
0.173293,0.411238,-1.461063,1.332206,0.6694,-0.412476,0.492322,-0.523575,0.788991,good
1.317874,-1.485823,-0.666307,0.398732,-0.385011,0.132715,-0.816738,0.402362,-0.557089,'not good'
0.588303,0.314848,-1.401467,0.857507,1.720751,-0.624456,-0.048472,0.407333,0.622209,good
2.417956,-1.505721,-0.04087,-0.570629,1.011314,-0.235163,0.65809,0.350099,-0.396744,good
2.117589,-1.052933,-0.006429,0.627811,-0.165872,-1.184124,0.26464,-0.22597,0.314451,'not good'
-0.560946,1.364141,0.411779,1.364815,-1.02794,0.244746,-0.943496,-0.230048,-0.086487,good
0.499113,3.728116,2.061996,-0.450373,-0.206508,0.312182,0.737147,1.070458,-0.295838,good
0.165862,-1.141641,3.597677,-1.919543,0.120937,-1.442788,-1.446732,-0.326148,-0.296592,good
-1.666911,0.288241,0.643824,-0.906007,1.020151,-0.723435,-0.206331,-0.263763,0.154077,good
-0.922875,0.234514,-1.601937,0.098927,1.250747,0.227464,-1.376388,-0.176081,-1.169884,good
2.75769,-1.287507,1.135349,-0.22369,0.935087,0.548044,0.532391,-0.876718,-0.394973,good
-0.968571,0.135037,-0.697186,-0.758925,-1.151144,-0.559099,-0.805705,-0.40929,-1.694591,'not good'
-0.8546,0.291752,-0.969832,-0.400389,1.437408,0.782598,-0.026704,1.491243,0.112095,'not good'
-0.562444,0.956841,-0.112691,-0.464916,-0.449722,0.381492,0.497927,1.145962,-0.066052,good
3.263801,-0.436147,1.615244,-0.255035,-0.025104,-0.891555,0.5171,-0.169885,0.122462,good
-1.740597,0.337761,1.154965,0.921615,0.588522,0.845486,-1.58882,-0.970859,-0.019557,good
-2.540484,0.872821,-1.988511,1.174675,0.22779,0.509227,0.614606,-1.063049,0.682174,good
-1.259406,1.836967,1.945555,-2.257794,2.403405,-2.887956,-1.786735,-0.601925,0.598256,good
-1.350812,-0.679998,-0.547829,0.050526,-0.403411,-0.335553,0.794486,-1.015424,-0.114998,good
-0.670625,1.512946,0.176175,0.361643,1.247977,0.671089,-1.202876,0.449878,-0.054872,good
-0.847978,1.095039,1.315721,-1.490203,0.885263,-0.769979,-1.122988,-0.091142,0.515751,good
0.482761,1.84278,-0.080226,-5.525767,-0.661062,3.185477,0.981704,-1.464383,0.882006,good
0.71667,1.20859,-1.266429,-0.196998,1.105393,0.231871,1.861659,1.076326,-0.463393,'not good'
1.997923,-1.217249,-0.125769,1.00165,-0.323654,0.456747,0.781943,0.800004,0.864959,'not good'
-0.530333,1.355726,0.789302,1.042656,0.989074,1.234305,0.024199,0.183372,0.10857,good
-0.702211,-0.264462,-2.624385,-1.118246,0.09176,0.291806,-0.034233,0.414099,-1.124814,good
-1.520628,0.673182,0.092148,0.783248,1.297696,1.391712,-0.088061,0.095476,-0.216122,good
3.062898,0.095566,0.043944,0.686086,-0.205177,0.451188,-0.116845,-0.158997,0.148343,good
-2.183275,-0.035091,-0.330815,0.903591,0.798904,1.041717,0.121317,-0.247033,0.406143,good
1.331145,-2.042369,2.290462,-0.708393,-0.320995,-1.455911,0.742913,-0.046138,0.936031,good
0.391945,2.381038,0.779065,0.869138,0.078758,0.701785,-1.11857,0.845814,-0.205188,good
-0.397799,0.322459,-0.699869,-0.39863,2.674545,-0.149596,2.955447,-0.03132,-0.03006,good
-3.150019,-2.627513,-0.147702,-1.035033,2.076312,-1.593849,-0.262447,-0.85869,0.437442,good
2.031372,-1.168093,0.53882,0.971836,0.703484,1.177455,-0.118708,0.471873,-0.174965,good
0.272371,0.091012,0.395051,-0.418922,-0.672834,-0.862972,-0.3384,0.172341,-0.585712,good
0.787357,0.275553,-0.135253,1.014164,-1.5693,0.512085,-0.009473,0.569279,-0.129383,'not good'
-1.464828,0.390045,-0.908039,0.724224,-0.034305,-0.355618,0.671773,-1.43347,0.418223,good
-2.61996,0.788467,0.162342,0.088233,1.567333,0.27683,0.779555,-0.014423,0.682233,good
-2.313979,0.595847,-1.298386,0.6314,0.393984,0.136834,0.081261,0.035033,-0.163124,good
-1.922096,0.912548,-0.281579,0.790878,1.944229,-0.372444,-0.256227,-0.203616,0.679359,good
-1.775852,1.587043,0.729236,1.923316,0.943518,1.257822,-1.100033,0.431672,0.993897,good
0.274631,-2.241205,-0.043668,-2.288546,-0.808304,0.004116,-0.581417,1.282898,0.123387,'not good'
0.35945,0.136964,0.904054,-0.80274,-1.315165,2.771593,0.202743,0.154926,-0.154827,good
-2.313979,0.595847,-1.298386,0.6314,0.393984,0.136834,0.081261,0.035033,-0.163124,good
1.631921,2.020523,0.673406,-4.58946,-1.103761,4.182198,0.961996,-1.021784,0.408109,good
-1.137515,-1.972955,0.950645,0.725135,-1.1565,-0.357898,0.164816,0.614907,0.088115,good
-1.643387,-2.067453,-4.322309,-1.159924,0.580198,-1.385503,1.083243,0.415121,-0.381287,'not good'
-1.512548,1.055732,-0.636384,0.777153,-0.287766,0.392687,-0.850209,0.102888,0.061031,good
1.891318,0.199275,-0.311692,0.310359,1.126652,-0.739433,0.502465,0.039727,-0.623924,good
-0.764702,1.613432,1.577952,0.603428,-0.047468,1.283938,-0.663485,-0.596116,-0.286381,'not good'
-0.692278,1.54744,-0.685615,1.027542,0.896041,0.888248,0.57295,-0.119006,0.260796,good
-2.365521,-0.954661,0.087623,0.692172,1.169846,0.93005,0.380618,-0.115831,0.29177,good
-0.672514,-1.374267,-0.127812,0.496895,-0.133218,0.724024,0.455812,-0.007608,-0.114816,good
0.496932,-0.811044,0.824916,-0.109853,0.177038,0.049398,0.000533,0.29048,0.16139,good
0.484758,-3.347903,0.692612,0.017476,0.631382,-0.422042,1.556627,1.371283,1.646791,good
-1.404512,-0.009341,0.506786,0.156323,1.43598,-1.281789,-0.385031,-0.805342,0.886125,good
-0.659413,-0.484127,-1.134396,0.814928,-1.070132,0.263642,0.189582,0.820428,-0.333992,'not good'
0.012062,1.43644,1.099997,-1.091482,0.513439,-0.24969,0.016286,0.331046,-0.752759,'not good'
1.595985,-0.76043,-1.787741,-3.607129,-0.274778,2.861006,-1.051069,-0.294626,1.220075,'not good'
1.994542,0.184603,0.674545,0.634955,0.595495,-0.359585,-1.046368,0.001705,-0.22528,good
-0.081936,0.390585,-2.398238,-0.198579,-1.265997,-0.334264,-0.08507,-0.334718,0.343455,'not good'
2.809463,-0.761203,-1.759778,0.192928,1.156129,-1.259898,-0.477072,-0.518053,0.236706,'not good'
-3.040897,-1.557438,-1.201616,-0.147515,-0.538579,-0.653281,-0.431658,-0.045125,-0.21435,good
2.885198,-0.946633,1.456849,-0.893211,0.271751,-2.348892,0.125759,-0.351416,0.132439,good
0.545966,-1.210189,-0.4343,1.004212,-0.345257,0.651468,-0.117753,0.585136,-0.588809,good
1.191407,0.534748,-1.715437,0.859174,-0.864081,-0.361204,0.736072,1.346481,0.225131,good
-1.433395,0.115009,-0.00556,0.727668,1.950973,1.089218,-1.155413,-0.712934,0.0123,good
1.978334,-1.085088,0.573499,0.623236,0.944641,0.459664,0.134822,0.094492,-0.884385,'not good'
-2.247862,-1.009267,1.302148,-1.20244,-1.729533,-1.232545,0.408867,-0.280616,-0.523815,good
-1.282056,-1.828861,-0.410079,0.168309,-0.77303,-0.409399,0.473742,-0.582565,0.119973,good
-2.548288,1.194753,-0.367227,0.52059,-0.576945,0.416406,-0.594005,0.031771,0.109856,good
3.417971,0.480206,0.564678,0.700555,0.473139,-0.177136,1.07534,-0.676227,0.064119,good
-1.17952,0.075901,-1.054308,0.031623,1.901023,0.008946,0.296116,-0.231411,-0.001592,good
-1.506354,-0.995548,1.095606,1.427091,-0.342305,1.475351,0.058468,0.829068,0.258479,good
-1.576777,-1.931752,0.638603,-0.487271,-1.647077,0.055911,0.124134,-0.054161,-0.175957,good
2.082673,0.999269,-0.75973,1.055098,-1.650838,-0.138832,-0.748249,-0.618756,0.011564,good
1.179918,-1.397919,1.642369,-0.404081,1.072281,-1.001102,-1.806676,0.023464,-0.192935,'not good'
3.209775,0.379025,0.104344,-0.0841,0.301693,-0.647864,1.107117,-1.280616,-0.633024,'not good'
-1.457609,0.088694,1.897106,-1.271133,-1.87306,-1.248697,0.524567,-0.602306,-1.217583,good
1.866943,1.284226,-0.293154,-0.101892,0.582051,-0.88942,0.674398,-0.723948,0.389713,'not good'
-1.167108,0.829865,-1.432313,1.501976,1.062041,0.833444,-0.145899,-0.714138,0.402474,good
-0.910395,1.322281,0.746394,-0.17426,-1.197553,0.393711,-0.182331,0.231397,-0.093359,'not good'
0.676604,1.095315,1.289095,1.368745,0.706082,1.640103,-0.460708,-0.013728,-0.182996,good
2.725235,-0.914776,-1.071836,0.537031,-0.916555,-0.841777,0.28261,-1.178963,0.15694,'not good'
-0.221132,-1.735359,0.326228,0.300916,-1.024146,0.353897,-0.988346,-1.143892,-0.665478,good
2.032077,-0.555371,-1.503904,0.914799,-1.375315,-0.737501,-0.044034,-1.344724,0.178075,good
-0.208284,-0.265675,0.200691,-0.074073,-1.065717,-1.153317,0.469635,0.20536,0.680025,good
-1.011361,-1.63896,-1.286196,-1.140548,1.029498,-0.365138,0.329493,0.7327,-0.529456,good
-0.582158,-1.104894,0.283868,-1.312575,-0.210154,-0.677218,-0.601739,-0.386407,-0.644876,good
-1.275074,-0.549295,0.738058,0.848531,1.057555,0.729394,-0.060343,1.036877,0.583392,good
1.445519,0.75336,0.190958,0.430143,-0.040089,-0.373774,-0.334866,0.618656,0.879305,good
1.559195,-0.074382,0.175753,-0.093178,0.747086,1.06263,0.956109,-0.588654,-0.802161,'not good'
1.528026,-2.9711,-0.711578,-2.895953,-0.409971,-0.618272,-0.208928,0.786357,0.557118,'not good'
-1.436527,-0.298903,1.584721,-0.316964,-0.311866,-0.184094,-0.02291,0.211377,0.075167,good
0.492075,0.427859,-0.225012,-0.491586,0.704372,0.296087,-1.336696,0.546533,-1.169117,'not good'
3.151385,2.192616,1.390478,0.393523,0.197232,0.398102,2.105617,-0.800903,-1.158391,'not good'
-1.278531,1.438537,0.265876,0.085058,-0.011224,-0.606039,-1.155248,-0.18322,-0.343995,good
-0.918719,1.35822,0.668796,-0.400667,-0.907932,0.267667,0.15527,0.345321,-0.670177,good
2.304183,-0.939766,-0.515375,0.245827,-0.953337,-1.139564,-0.761086,-1.250493,0.5578,good
-1.497477,0.842458,-0.294158,-0.181465,0.94609,-0.220077,-0.845305,-0.024254,0.218681,good
-0.551192,0.703181,1.175851,-1.200752,0.131872,-1.062954,-1.069464,0.143975,-0.396734,'not good'
0.652253,2.095529,0.050022,-5.832091,-0.669303,4.312804,2.068943,-0.985578,1.472343,good
2.814148,1.009254,-0.812711,1.095663,-1.431155,-0.634003,-0.744851,-0.786751,0.316332,good
3.249529,0.452872,0.180691,0.021199,0.701709,0.335966,0.370789,-0.499276,-0.108297,'not good'
2.739142,-1.191095,-1.484132,-0.173073,2.209493,-0.242257,0.654458,0.227146,-0.241434,'not good'
0.095889,-1.429492,0.067953,-0.821668,-0.942899,-1.623004,0.226531,0.42496,0.098454,good
1.588072,-1.356832,-0.149777,1.050665,-0.476889,-0.082942,-1.251055,-0.661019,0.059781,good
-0.047415,-0.701828,0.067919,-1.007078,0.172704,0.038287,-0.300338,1.07866,-0.6972,'not good'
-1.290056,2.350102,-0.495635,1.262299,0.360811,0.154478,-0.772728,0.73405,0.861091,good
2.264912,1.84568,-1.069911,-1.470544,0.792878,1.511665,2.011732,-0.314747,-0.914824,'not good'
1.397528,-1.416643,-0.953977,0.904189,-1.260377,0.297642,0.425399,-0.277414,0.123602,'not good'
0.446437,1.405579,0.114993,-0.549212,-0.315194,-0.342326,-1.050871,1.32905,-0.443945,good
1.190496,-0.876961,0.580971,0.25343,0.195066,-0.247795,-0.480753,0.599219,0.199228,good
1.647591,-1.134921,0.993759,1.02511,-1.096449,0.871129,-0.059756,1.061791,0.721218,'not good'
-2.163796,-0.116882,-0.796281,-0.899697,2.184067,-0.784447,0.988618,-0.25509,0.350124,good
1.318982,-0.719575,-0.387815,0.570449,0.268338,-0.244161,-1.139626,0.581113,-0.328775,'not good'
-1.614587,-1.430685,2.093135,0.105859,0.069653,0.721127,0.749849,0.865138,1.058293,good
-2.575726,-1.024002,0.622457,0.31846,0.673892,-0.300466,0.097155,-1.089253,0.3323,good
-0.825853,0.257984,-1.002323,1.117799,-0.642026,-0.458618,0.620975,-0.394002,0.258492,good
-2.113849,1.269861,0.145981,0.137345,0.412876,0.475346,-0.582663,-0.107295,0.224688,good
0.15921,-0.965558,-0.422668,-0.271017,0.704302,0.983485,-0.866257,0.698213,-0.941466,good
0.930599,1.097557,-1.279157,0.556148,2.075828,-0.412141,2.088229,-0.146916,0.73886,good
2.023182,-1.495922,0.337256,0.692658,-0.035508,-0.767537,0.222734,0.835302,0.097473,good
0.513061,2.003916,0.253465,0.249068,0.561215,-1.148923,-0.548282,1.378532,0.210159,good
-1.081932,2.251325,0.330657,0.023384,-0.387657,1.367254,0.107821,0.812248,0.225497,good
2.727134,-0.738158,0.540123,0.624595,0.604807,-1.126743,0.14742,-0.441976,-0.036065,good
-0.170117,2.567479,-0.262733,-0.473001,-1.081153,-0.138943,-1.26704,0.642027,-0.327336,good
0.02712,-0.70811,-0.029726,0.134128,-1.911247,-0.696094,0.129163,-0.009488,0.480171,good
0.273044,-2.201593,-0.102028,-0.156006,0.587111,-0.461998,-0.547866,-0.348156,-0.458836,'not good'
0.404218,0.143575,-3.229073,-2.294908,2.236847,0.007939,-1.021532,0.937922,-0.971841,'not good'
0.579242,0.2765,-0.199339,0.078143,0.58365,0.589608,-0.603147,0.479278,-0.005537,good
-0.196833,-1.300783,0.439622,-0.663827,-0.408926,-0.550344,0.297146,1.616223,-0.353341,good
-0.421297,0.125176,1.792877,-0.374883,-1.781202,0.450746,1.1008,1.615288,-0.060275,good
-2.293125,0.240291,0.412197,-0.215386,-0.637726,0.197477,-0.61421,-0.351615,0.214058,good
-0.573007,-1.744694,0.4649,-0.160649,-0.344023,-0.187264,-0.484303,1.028106,-0.52837,good
-0.059898,0.76871,-1.348782,0.464913,0.609637,-0.409685,0.209213,-0.333071,0.148526,good
0.079462,-2.092652,0.808265,1.299566,-1.203649,1.010975,0.259354,1.178839,0.652987,good
2.414697,0.653704,-0.399028,-0.002863,-0.614102,-1.018653,-0.52273,-0.002575,-0.050515,good
2.423873,-0.960404,-1.089533,1.186897,-1.81864,-0.350549,0.437028,0.103995,0.644932,'not good'
0.075357,0.179158,-0.308346,0.747193,-0.635267,0.215395,-0.063389,0.455995,-0.162907,'not good'
-1.164747,-2.245221,0.095351,0.269694,0.808478,0.073638,-0.244695,0.596927,-0.272871,good
-1.116084,0.19364,0.559797,-0.840975,-1.580682,0.473951,1.197009,-0.073994,-1.008878,'not good'
-1.596715,0.05192,1.431297,-0.251662,0.801597,0.182122,-0.524971,-1.605668,-0.587676,good
-1.0424,0.345078,-0.033129,-0.97891,-0.000701,-1.036868,-1.335207,-1.447093,-0.473286,good
-1.556077,-1.885111,1.177517,-0.514621,-0.481195,0.043788,-0.276726,0.516992,0.322032,good
-1.934278,-1.365342,0.720704,-0.698499,-2.57102,-1.195281,0.204765,0.610423,0.121631,good
-0.025484,1.34967,0.791468,-1.411768,-0.812435,-1.034019,0.535184,1.116775,-0.074362,'not good'
-1.95173,2.485859,-0.961265,0.266246,0.818442,0.367375,0.170666,0.848889,-0.073143,good
-2.098341,-1.321275,0.948312,-1.837603,1.756976,-1.202069,1.780007,-0.285809,0.145057,good
-0.098344,0.564202,1.231691,0.338561,-0.219955,0.211289,0.749577,-0.082838,-0.009802,good
-3.455116,0.760708,0.588367,0.477499,-0.614553,0.429811,0.909986,0.195712,0.698779,good
2.387477,-1.981598,-2.085617,0.410109,3.095684,0.704768,-0.225785,0.406795,-0.751067,'not good'
3.240416,0.915223,0.172697,0.205302,0.69885,-0.500102,0.840272,-0.143065,0.088234,'not good'
-3.192164,-0.525283,0.228301,0.501597,0.873717,-0.25495,0.591366,-1.146612,0.752533,good
2.843005,-1.858638,1.768907,-0.820761,-0.03587,-1.774163,-0.121654,-0.446139,0.886973,good
2.494087,-0.08876,-0.554502,0.458032,-0.449811,-0.322013,-0.519334,-0.842121,-0.203596,good
-1.91604,0.419764,-0.732403,0.993037,-0.230564,0.266686,0.513216,-0.061913,1.208615,good
-1.824894,-0.398095,0.486379,0.448971,-1.100406,0.560489,-0.191913,0.257417,0.224068,good
-0.607322,2.206946,0.242104,-0.258154,-0.21472,-0.073268,-1.03133,0.775747,-0.469249,good
-1.956565,-0.392141,-0.305008,0.874673,1.336128,0.497256,0.827776,0.112583,0.436254,good
0.109968,-0.803801,-1.87101,0.275139,0.377962,-1.542669,0.232011,-0.328989,0.405219,'not good'
-1.038385,0.85073,-0.677329,0.320953,0.119688,0.345992,-0.637041,0.429419,0.154779,good
-1.362139,0.136914,-0.150293,-0.324666,0.067716,0.43447,0.298223,-0.305298,0.510078,good
-0.424834,-1.022275,0.289397,0.187476,-1.34791,0.714167,0.189043,1.493782,-0.888199,good
-1.629554,-1.230099,-0.258747,1.69871,-0.36953,1.050742,0.223083,0.108306,-0.149253,good
2.548953,-1.839865,-0.477777,2.626432,0.618346,2.353474,-1.719035,-0.312471,-0.326093,'not good'
1.650643,0.673295,0.30153,0.748203,-0.204636,0.897521,-0.058733,0.340171,0.866308,good
-1.377123,-0.386067,-0.947374,-0.002317,0.197966,0.193586,0.317041,1.413665,-0.065244,'not good'
-1.001937,0.430963,0.434737,-0.132048,-0.258227,-0.315003,-1.001911,0.034997,-0.512499,good
2.340681,2.359419,0.6809,0.352881,-0.732756,0.472169,1.613013,-0.526184,-0.851653,'not good'
0.098075,0.656109,1.786257,0.977803,0.93566,1.451658,-1.65963,0.665532,0.279667,good
-1.809853,-1.004719,0.255152,-1.37278,1.258424,-1.701245,0.398586,-0.326618,0.79235,good
0.704522,-0.759745,-0.384883,1.209672,-0.113819,0.568589,-0.233177,-0.803771,0.083862,good
1.943818,-1.839823,-2.161127,-0.485127,1.26028,-1.226085,0.830858,0.049642,0.987474,good
-0.484831,-2.838572,0.778166,-0.536112,-0.624366,0.149601,0.530215,1.480977,-0.118587,good
-0.971627,1.501891,-2.052243,0.50842,0.246552,0.292958,-0.455176,0.887168,-0.703457,'not good'
